customer_id,month,month_index,scenario,event,income,essential_spending,discretionary_spending,balance,emi,debt,credit_limit,credit_utilization,missed_payments,savings_buffer,income_change_pct,expense_to_income_pct,sustained_distress
C00044,2025-01-01,1,gradual_deterioration,gradual pressure,2214.63,994.03,598.22,4376.76,105.96,5076.75,6273.22,0.2947,0,4144.37,-3.09,71.9,0
C00044,2025-02-01,2,gradual_deterioration,gradual pressure,2342.86,796.65,432.53,5302.13,105.96,4987.09,6273.22,0.2721,1,4653.32,5.79,52.47,0
C00044,2025-03-01,3,gradual_deterioration,gradual pressure,2132.56,938.19,552.11,5838.44,105.96,5078.7,6273.22,0.295,1,4948.29,-8.98,69.88,0
C00044,2025-04-01,4,gradual_deterioration,gradual pressure,2134.53,919.71,549.03,6323.25,105.96,5264.43,6273.22,0.3052,2,5214.94,0.09,68.81,0
C00044,2025-05-01,5,gradual_deterioration,gradual pressure,2063.53,932.8,536.99,6751.08,105.96,5569.72,6273.22,0.38,3,5450.25,-3.33,71.23,1
C00044,2025-06-01,6,gradual_deterioration,gradual pressure,2090.22,1174.21,418.67,7142.46,105.96,6067.56,6273.22,0.2793,3,5665.5,1.29,76.21,0
C00044,2025-07-01,7,gradual_deterioration,gradual pressure,2199.59,1124.37,604.06,7507.67,105.96,6705.83,6273.22,0.3645,3,5866.37,5.23,78.58,0
C00044,2025-08-01,8,gradual_deterioration,gradual pressure,1851.0,875.27,414.51,7962.94,105.96,7518.84,6273.22,0.4833,3,6116.77,-15.85,69.68,0
C00044,2025-09-01,9,gradual_deterioration,gradual pressure,1959.89,1107.13,442.02,8267.73,105.96,8662.33,6273.22,0.5271,3,6284.4,5.88,79.04,0
C00044,2025-10-01,10,gradual_deterioration,gradual pressure,2192.59,1183.32,549.13,8621.91,105.96,10157.86,6273.22,0.6136,3,6479.2,11.87,79.01,0
C00044,2025-11-01,11,gradual_deterioration,gradual pressure,1964.95,1252.92,478.95,8749.02,105.96,12156.11,6273.22,0.6876,3,6549.11,-10.38,88.14,0
C00044,2025-12-01,12,gradual_deterioration,gradual pressure,2021.66,999.41,459.86,9205.46,105.96,14741.7,6273.22,0.8777,3,6800.15,2.89,72.18,0
C00045,2025-01-01,1,gradual_deterioration,gradual pressure,4014.68,2106.07,926.0,3945.11,159.22,4589.78,14561.73,0.106,0,3574.58,5.88,75.52,0
C00045,2025-02-01,2,gradual_deterioration,gradual pressure,3241.9,1544.63,348.67,5134.49,159.22,4449.64,14561.73,0.0908,0,4228.74,-19.25,58.4,0
C00045,2025-03-01,3,gradual_deterioration,gradual pressure,4018.29,2498.94,148.92,6345.71,159.22,4476.45,14561.73,0.1049,0,4894.91,23.95,65.9,0
C00045,2025-04-01,4,gradual_deterioration,gradual pressure,3907.84,2235.9,123.73,7734.69,159.22,4411.1,14561.73,0.103,0,5658.86,-2.75,60.38,0
C00045,2025-05-01,5,gradual_deterioration,gradual pressure,3726.77,2214.1,763.37,8324.77,159.22,4656.27,14561.73,0.0936,0,5983.4,-4.63,79.89,0
C00045,2025-06-01,6,gradual_deterioration,gradual pressure,3478.24,2046.97,69.56,9527.26,159.22,4943.42,14561.73,0.0969,0,6644.77,-6.67,60.85,0
C00045,2025-07-01,7,gradual_deterioration,gradual pressure,3473.5,1819.55,295.78,10726.22,159.22,5390.64,14561.73,0.1326,0,7304.19,-0.14,60.9,0
C00045,2025-08-01,8,gradual_deterioration,gradual pressure,3349.06,1508.84,66.98,12340.24,159.22,5779.97,14561.73,0.1358,0,8191.91,-3.58,47.05,0
C00045,2025-09-01,9,gradual_deterioration,gradual pressure,2961.08,1751.52,598.31,12792.27,159.22,6590.88,14561.73,0.1565,0,8440.52,-11.58,79.36,0
C00045,2025-10-01,10,gradual_deterioration,gradual pressure,3483.56,2103.77,69.67,13943.17,159.22,7469.92,14561.73,0.2249,0,9073.52,17.65,62.39,0
C00045,2025-11-01,11,gradual_deterioration,gradual pressure,3091.22,2133.38,61.82,14679.97,159.22,8824.55,14561.73,0.2543,0,9478.76,-11.26,71.01,0
C00045,2025-12-01,12,gradual_deterioration,gradual pressure,3388.81,1986.74,107.69,15815.14,159.22,10492.53,14561.73,0.2609,0,10103.1,9.63,61.8,0
C00046,2025-01-01,1,healthy,normal,3411.5,1701.63,301.53,7528.75,28.05,1159.18,7044.67,0.0683,0,6907.62,-1.94,58.72,0
C00046,2025-02-01,2,healthy,normal,3367.34,1797.29,415.74,8655.01,28.05,968.47,7044.67,0.0597,0,7527.06,-1.29,65.72,0
C00046,2025-03-01,3,healthy,normal,3459.41,1515.92,450.89,10119.56,28.05,747.7,7044.67,0.0484,0,8332.56,2.73,56.85,0
C00046,2025-04-01,4,healthy,normal,3431.47,1670.36,138.73,11713.88,28.05,508.02,7044.67,0.0337,0,9209.44,-0.81,52.72,0
C00046,2025-05-01,5,healthy,normal,3421.49,1644.04,206.64,13256.64,28.05,226.83,7044.67,0.0143,0,10057.96,-0.29,54.09,0
C00046,2025-06-01,6,healthy,normal,3507.43,1579.51,113.95,15042.55,28.05,0.0,7044.67,0,0,11040.21,2.51,48.28,0
C00046,2025-07-01,7,healthy,normal,3529.55,1825.82,580.03,16138.2,28.05,0.0,7044.67,0,0,11642.82,0.63,68.16,0
C00046,2025-08-01,8,healthy,normal,3510.28,1643.87,71.18,17905.38,28.05,0.0,7044.67,0,0,12614.76,-0.55,48.86,0
C00046,2025-09-01,9,healthy,normal,3392.0,1858.72,67.84,19342.76,28.05,0.0,7044.67,0,0,13405.33,-3.37,56.8,0
C00046,2025-10-01,10,healthy,normal,3604.81,1713.88,430.2,20775.44,28.05,0.0,7044.67,0,0,14193.3,6.27,59.48,0
C00046,2025-11-01,11,healthy,normal,3452.48,1821.85,307.88,22070.13,28.05,0.0,7044.67,0,0,14905.38,-4.23,61.69,0
C00046,2025-12-01,12,healthy,normal,3440.88,1555.33,289.64,23637.99,28.05,0.0,7044.67,0,0,15767.7,-0.34,53.62,0
C00047,2025-01-01,1,irregular_income,variable income,2013.14,1305.84,265.26,926.02,110.8,3246.86,5195.66,0.2494,0,776.96,8.65,78.04,0
C00047,2025-02-01,2,irregular_income,variable income,1468.69,825.22,224.62,1234.07,110.8,3186.2,5195.66,0.1957,0,946.39,-27.05,71.48,0
C00047,2025-03-01,3,irregular_income,variable income,1579.69,888.64,251.88,1562.44,110.8,3126.62,5195.66,0.1771,0,1126.99,7.56,72.2,0
C00047,2025-04-01,4,irregular_income,variable income,1371.15,734.45,282.88,1805.47,110.8,3095.21,5195.66,0.1962,0,1260.66,-13.2,74.2,0
C00047,2025-05-01,5,irregular_income,variable income,2287.44,1410.83,359.62,2211.66,110.8,3002.2,5195.66,0.2718,0,1484.06,66.83,77.4,0
C00047,2025-06-01,6,irregular_income,variable income,2079.57,1156.71,526.0,2497.72,110.8,2959.23,5195.66,0.1883,0,1641.4,-9.09,80.92,0
C00047,2025-07-01,7,irregular_income,variable income,1853.57,1195.9,484.49,2560.1,110.8,2942.52,5195.66,0.2234,0,1675.71,-10.87,90.66,0
C00047,2025-08-01,8,irregular_income,variable income,2054.13,1002.31,289.82,3211.31,110.8,2854.28,5195.66,0.1996,0,2033.87,10.82,62.9,0
C00047,2025-09-01,9,irregular_income,variable income,1984.44,1077.46,322.31,3685.18,110.8,2725.51,5195.66,0.1664,0,2294.5,-3.39,70.54,0
C00047,2025-10-01,10,irregular_income,variable income,1430.26,893.74,288.03,3822.87,110.8,2707.1,5195.66,0.149,0,2370.23,-27.93,82.63,0
C00047,2025-11-01,11,irregular_income,variable income,1420.61,726.34,357.98,4048.35,110.8,2667.88,5195.66,0.2352,0,2494.24,-0.67,76.33,0
C00047,2025-12-01,12,irregular_income,variable income,1977.23,1034.24,348.02,4532.53,110.8,2574.38,5195.66,0.2267,0,2760.54,39.18,69.91,0
C00048,2025-01-01,1,healthy,normal,4855.32,2050.86,1283.36,6672.43,204.02,8707.55,7206.84,0.4974,0,6079.75,0.8,68.67,0
C00048,2025-02-01,2,healthy,normal,4853.6,1916.87,1456.08,7949.06,204.02,8375.38,7206.84,0.3328,0,6781.89,-0.04,69.49,0
C00048,2025-03-01,3,healthy,normal,4816.57,2584.89,996.01,8980.71,204.02,8211.41,7206.84,0.4785,0,7349.3,-0.76,74.35,0
C00048,2025-04-01,4,healthy,normal,4770.44,1610.07,1293.91,10643.14,204.02,7766.48,7206.84,0.4732,0,8263.64,-0.96,60.87,0
C00048,2025-05-01,5,healthy,normal,4781.35,2613.08,638.34,11969.05,204.02,7414.28,7206.84,0.4226,0,8992.89,0.23,68.0,0
C00048,2025-06-01,6,healthy,normal,4803.36,1870.71,682.92,14014.76,204.02,6974.96,7206.84,0.3819,0,10118.03,0.46,53.16,0
C00048,2025-07-01,7,healthy,normal,4727.27,1776.89,742.87,16018.24,204.02,6673.69,7206.84,0.4021,0,11219.94,-1.58,53.3,0
C00048,2025-08-01,8,healthy,normal,4633.28,2044.62,434.47,17968.41,204.02,6347.05,7206.84,0.2726,0,12292.54,-1.99,53.51,0
C00048,2025-09-01,9,healthy,normal,4675.42,1631.37,992.33,19816.11,204.02,6044.48,7206.84,0.3407,0,13308.77,0.91,56.12,0
C00048,2025-10-01,10,healthy,normal,4750.63,2243.98,1425.19,20693.55,204.02,5808.01,7206.84,0.3744,0,13791.36,1.61,77.24,0
C00048,2025-11-01,11,healthy,normal,4870.57,1984.55,1006.05,22369.49,204.02,5501.95,7206.84,0.2569,0,14713.13,2.52,61.4,0
C00048,2025-12-01,12,healthy,normal,4825.74,1592.54,1373.78,24024.89,204.02,5129.91,7206.84,0.268,0,15623.6,-0.92,61.47,0
C00049,2025-01-01,1,rising_expenses,rising essentials,1377.71,618.31,101.34,687.06,392.0,12091.63,5788.71,0.9098,1,695.97,-1.59,52.23,0
C00049,2025-02-01,2,rising_expenses,rising essentials,1634.03,741.49,88.14,1099.45,392.0,12036.69,5788.71,0.7942,1,922.79,18.6,50.77,1
C00049,2025-03-01,3,rising_expenses,rising essentials,1422.43,792.45,43.75,1293.69,392.0,11993.35,5788.71,0.6213,1,1029.62,-12.95,58.79,1
C00049,2025-04-01,4,rising_expenses,rising essentials,1481.23,764.21,135.83,1482.88,392.0,11954.94,5788.71,0.9046,1,1133.67,4.13,60.76,1
C00049,2025-05-01,5,rising_expenses,rising essentials,1221.35,593.91,95.78,1622.54,392.0,11935.3,5788.71,0.8093,1,1210.48,-17.55,56.47,1
C00049,2025-06-01,6,rising_expenses,rising essentials,1617.96,839.84,32.36,1976.29,392.0,11892.85,5788.71,0.7887,1,1405.05,32.47,53.91,1
C00049,2025-07-01,7,rising_expenses,rising essentials,1586.09,855.65,129.58,2185.16,392.0,11834.83,5788.71,0.6583,1,1519.92,-1.97,62.12,1
C00049,2025-08-01,8,rising_expenses,rising essentials,1327.38,661.79,52.36,2235.01,392.0,11803.74,5788.71,0.6749,2,1547.34,-16.31,53.8,1
C00049,2025-09-01,9,rising_expenses,rising essentials,1124.79,634.97,45.22,2116.98,392.0,11791.58,5788.71,0.8688,3,1482.43,-15.26,60.47,1
C00049,2025-10-01,10,rising_expenses,rising essentials,1290.2,806.9,90.82,1875.67,392.0,11791.51,5788.71,0.5809,4,1349.71,14.71,69.58,1
C00049,2025-11-01,11,rising_expenses,rising essentials,1425.19,850.12,103.09,1955.65,392.0,11777.65,5788.71,0.6616,4,1393.69,10.46,66.88,1
C00049,2025-12-01,12,rising_expenses,rising essentials,1223.51,787.15,24.47,1722.77,392.0,11774.28,5788.71,0.7847,5,1265.61,-14.15,66.34,1
C00050,2025-01-01,1,persistent_debt_stress,debt pressure,5265.02,3487.92,518.7,2020.81,250.0,10621.64,14090.51,0.3194,1,1641.31,6.44,76.1,0
C00050,2025-02-01,2,persistent_debt_stress,debt pressure,4172.38,2472.2,647.32,2820.66,253.0,10846.46,14090.51,0.2286,1,2081.23,-20.75,74.77,0
C00050,2025-03-01,3,persistent_debt_stress,debt pressure,4193.64,3143.97,589.18,3025.16,256.0,11007.44,14090.51,0.2199,1,2193.71,0.51,89.02,0
C00050,2025-04-01,4,persistent_debt_stress,debt pressure,5000.97,2804.85,331.8,4630.48,259.0,11007.58,14090.51,0.2962,1,3076.63,19.25,62.72,0
C00050,2025-05-01,5,persistent_debt_stress,debt pressure,5684.27,4637.5,459.47,4955.78,262.0,11111.76,14090.51,0.2829,1,3255.55,13.66,89.67,0
C00050,2025-06-01,6,persistent_debt_stress,debt pressure,5097.98,2800.53,535.82,6452.41,265.0,11215.96,14090.51,0.2243,1,4078.69,-10.31,65.44,0
C00050,2025-07-01,7,persistent_debt_stress,debt pressure,4278.57,3267.27,786.75,6408.96,268.0,11476.64,14090.51,0.3765,1,4054.8,-16.07,94.75,0
C00050,2025-08-01,8,persistent_debt_stress,debt pressure,5236.33,3687.78,534.55,7151.96,271.0,11606.1,14090.51,0.3404,1,4463.45,22.38,80.64,1
C00050,2025-09-01,9,persistent_debt_stress,debt pressure,4170.62,2797.34,827.42,7423.82,274.0,11933.14,14090.51,0.2594,1,4612.97,-20.35,86.91,0
C00050,2025-10-01,10,persistent_debt_stress,debt pressure,5294.78,3699.94,1129.7,7611.96,277.0,12297.62,14090.51,0.2936,1,4716.45,26.95,91.22,0
C00050,2025-11-01,11,persistent_debt_stress,debt pressure,4753.26,3377.44,485.86,8221.92,280.0,12347.08,14090.51,0.3206,1,5051.93,-10.23,81.28,1
C00050,2025-12-01,12,persistent_debt_stress,debt pressure,5274.24,3968.19,822.22,8422.75,283.0,12588.86,14090.51,0.2845,1,5162.38,10.96,90.83,1
C00051,2025-01-01,1,healthy,normal,4245.52,2134.75,381.95,7879.99,213.46,4841.84,4207.14,0.3445,0,7198.08,1.07,59.28,0
C00051,2025-02-01,2,healthy,normal,4278.77,2521.07,970.09,8454.13,213.46,4738.81,4207.14,0.4019,0,7513.85,0.78,81.59,0
C00051,2025-03-01,3,healthy,normal,4240.5,2824.42,746.34,8910.41,213.46,4632.61,4207.14,0.4287,0,7764.81,-0.89,84.21,0
C00051,2025-04-01,4,healthy,normal,4118.31,2350.01,268.39,10196.86,213.46,4426.26,4207.14,0.4854,0,8472.35,-2.88,63.58,0
C00051,2025-05-01,5,healthy,normal,4174.49,1637.58,636.17,11884.13,213.46,4062.03,4207.14,0.2791,0,9400.36,1.36,54.47,0
C00051,2025-06-01,6,healthy,normal,4247.14,2700.94,470.52,12643.3,213.46,3838.51,4207.14,0.3925,1,9817.9,1.74,74.67,0
C00051,2025-07-01,7,healthy,normal,4125.08,2162.45,430.39,13962.07,213.46,3634.3,4207.14,0.3785,1,10543.22,-2.87,62.86,0
C00051,2025-08-01,8,healthy,normal,4178.78,2281.54,128.22,15517.63,213.46,3310.21,4207.14,0.2578,1,11398.78,1.3,57.67,0
C00051,2025-09-01,9,healthy,normal,4042.73,2285.79,969.29,16091.81,213.46,3241.18,4207.14,0.2726,1,11714.58,-3.26,80.52,0
C00051,2025-10-01,10,healthy,normal,4226.31,2162.18,542.54,17399.94,213.46,2913.43,4207.14,0.3276,1,12434.05,4.54,64.0,0
C00051,2025-11-01,11,healthy,normal,4454.5,3125.68,484.58,18030.71,213.46,2749.93,4207.14,0.2898,1,12780.97,5.4,81.05,0
C00051,2025-12-01,12,healthy,normal,4145.69,2467.25,786.71,18708.97,213.46,2643.39,4207.14,0.2893,1,13154.02,-6.93,78.49,0
C00052,2025-01-01,1,healthy,normal,2066.11,1191.22,311.89,3190.43,193.36,6996.21,5094.22,0.4208,0,3024.09,-0.43,72.75,0
C00052,2025-02-01,2,healthy,normal,2101.39,1338.63,384.53,3375.3,193.36,6949.82,5094.22,0.42,0,3125.77,1.71,82.0,0
C00052,2025-03-01,3,healthy,normal,2107.56,1243.77,334.83,3710.91,193.36,6880.36,5094.22,0.5253,0,3310.35,0.29,74.9,0
C00052,2025-04-01,4,healthy,normal,2049.75,1196.88,370.92,3874.6,193.36,6812.72,5094.22,0.6395,1,3400.39,-2.74,76.49,0
C00052,2025-05-01,5,healthy,normal,2058.32,1194.77,312.69,4232.1,193.36,6759.45,5094.22,0.5539,1,3597.01,0.42,73.24,0
C00052,2025-06-01,6,healthy,normal,2087.59,1279.27,326.38,4366.11,193.36,6712.56,5094.22,0.5768,2,3670.72,1.42,76.91,0
C00052,2025-07-01,7,healthy,normal,2098.31,1185.01,359.22,4726.82,193.36,6644.61,5094.22,0.4495,2,3869.11,0.51,73.59,0
C00052,2025-08-01,8,healthy,normal,2054.38,1155.7,345.29,4920.41,193.36,6593.44,5094.22,0.4616,3,3975.58,-2.09,73.06,0
C00052,2025-09-01,9,healthy,normal,2082.75,1230.16,300.13,5279.51,193.36,6509.28,5094.22,0.5651,3,4173.08,1.38,73.47,1
C00052,2025-10-01,10,healthy,normal,2053.24,1199.23,368.22,5571.94,193.36,6452.01,5094.22,0.5855,3,4333.92,-1.42,76.34,1
C00052,2025-11-01,11,healthy,normal,2009.38,1215.31,294.09,5760.5,193.36,6388.16,5094.22,0.404,4,4437.63,-2.14,75.12,1
C00052,2025-12-01,12,healthy,normal,1997.63,1076.34,200.95,6287.48,193.36,6266.23,5094.22,0.3705,4,4727.47,-0.58,63.94,1
C00053,2025-01-01,1,sudden_emergency,normal,2790.75,1326.38,542.09,6218.09,112.48,3458.06,7255.26,0.2211,0,5853.68,5.74,66.95,0
C00053,2025-02-01,2,sudden_emergency,normal,2642.78,1236.21,502.66,7009.53,112.48,3239.25,7255.26,0.1803,0,6288.97,-5.3,65.8,0
C00053,2025-03-01,3,sudden_emergency,normal,2448.61,1272.47,263.02,7810.17,112.48,3060.94,7255.26,0.1859,0,6729.32,-7.35,62.71,0
C00053,2025-04-01,4,sudden_emergency,normal,2740.02,1449.02,160.25,8828.45,112.48,2850.52,7255.26,0.1695,0,7289.38,11.9,58.73,0
C00053,2025-05-01,5,sudden_emergency,normal,2403.54,1169.21,295.57,9654.73,112.48,2646.89,7255.26,0.171,0,7743.83,-12.28,60.94,0
C00053,2025-06-01,6,sudden_emergency,normal,2216.32,988.66,44.33,10641.07,112.48,2394.05,7255.26,0.0988,1,8286.32,-7.79,46.61,0
C00053,2025-07-01,7,sudden_emergency,normal,2440.73,993.89,215.49,11759.94,112.48,2107.26,7255.26,0.1082,1,8901.69,10.13,49.55,0
C00053,2025-08-01,8,sudden_emergency,normal,3131.43,1567.74,588.04,12623.1,112.48,1903.04,7255.26,0.0914,1,9376.44,28.3,68.84,0
C00053,2025-09-01,9,sudden_emergency,one-month emergency,2046.83,1182.14,246.93,13128.38,112.48,3114.68,7255.26,0.1893,1,9654.34,-34.64,69.82,0
C00053,2025-10-01,10,sudden_emergency,recovery,3479.44,1738.6,221.89,14534.86,112.48,2735.71,7255.26,0.133,1,10427.9,69.99,56.34,0
C00053,2025-11-01,11,sudden_emergency,normal,2362.21,1191.33,255.63,15337.62,112.48,2526.78,7255.26,0.1061,1,10869.42,-32.11,61.25,0
C00053,2025-12-01,12,sudden_emergency,normal,2678.83,1400.92,172.02,16265.03,112.48,2273.29,7255.26,0.1305,2,11379.5,13.4,58.72,0
C00054,2025-01-01,1,sudden_emergency,normal,3864.82,2169.24,175.37,6114.44,115.06,3936.12,6769.24,0.1809,0,5482.12,-0.64,60.67,0
C00054,2025-02-01,2,sudden_emergency,normal,3835.8,2253.92,254.63,7326.63,115.06,3609.03,6769.24,0.1998,0,6148.82,-0.75,65.4,0
C00054,2025-03-01,3,sudden_emergency,normal,3482.44,2063.89,750.82,7879.3,115.06,3496.31,6769.24,0.2304,0,6452.79,-9.21,80.83,0
C00054,2025-04-01,4,sudden_emergency,normal,3477.08,1927.92,119.99,9193.42,115.06,3193.78,6769.24,0.1656,0,7175.56,-0.15,58.9,0
C00054,2025-05-01,5,sudden_emergency,normal,4093.12,2524.74,384.72,10161.99,115.06,3010.2,6769.24,0.1906,1,7708.27,17.72,71.08,0
C00054,2025-06-01,6,sudden_emergency,normal,4112.82,2226.68,124.96,11808.11,115.06,2811.69,6769.24,0.1267,1,8613.64,0.48,57.18,0
C00054,2025-07-01,7,sudden_emergency,normal,2820.34,1563.88,375.06,12574.46,115.06,2652.77,6769.24,0.137,1,9035.13,-31.43,68.75,0
C00054,2025-08-01,8,sudden_emergency,normal,3939.84,2703.77,681.0,13014.49,115.06,2554.28,6769.24,0.1322,1,9277.14,39.69,85.91,0
C00054,2025-09-01,9,sudden_emergency,normal,3947.0,2511.38,78.94,14256.11,115.06,2370.15,6769.24,0.1248,1,9960.04,0.18,65.63,0
C00054,2025-10-01,10,sudden_emergency,one-month emergency,2477.55,1589.41,173.02,14856.17,115.06,3681.72,6769.24,0.1631,1,10290.07,-37.23,71.14,0
C00054,2025-11-01,11,sudden_emergency,recovery,3803.57,2054.45,151.16,16339.07,115.06,3395.9,6769.24,0.1876,1,11105.66,53.52,57.99,0
C00054,2025-12-01,12,sudden_emergency,normal,4344.14,3105.69,146.73,17315.74,115.06,3234.38,6769.24,0.2139,1,11642.83,14.21,74.87,0
C00055,2025-01-01,1,income_loss,normal,2555.72,1595.84,251.62,3799.35,604.45,16212.97,16606.06,0.2916,1,3889.14,0.78,72.29,0
C00055,2025-02-01,2,income_loss,normal,2427.6,1526.53,130.78,3965.19,604.45,16173.37,16606.06,0.3957,1,3980.35,-5.01,68.27,1
C00055,2025-03-01,3,income_loss,normal,2416.04,1578.52,222.08,3501.57,604.45,16170.68,16606.06,0.4011,2,3725.36,-0.48,74.53,1
C00055,2025-04-01,4,income_loss,normal,2762.49,1736.04,232.58,3691.0,604.45,16144.7,16606.06,0.2903,2,3829.55,14.34,71.26,1
C00055,2025-05-01,5,income_loss,income loss,1594.02,1040.57,141.85,3233.3,604.45,16237.16,16606.06,0.4198,3,3577.82,-42.3,74.18,1
C00055,2025-06-01,6,income_loss,income loss,1524.08,891.67,145.12,2728.12,604.45,16335.62,16606.06,0.4033,4,3299.96,-4.39,68.03,1
C00055,2025-07-01,7,income_loss,income loss,1620.03,928.0,103.35,2712.35,604.45,16344.78,16606.06,0.4616,4,3291.29,6.3,63.66,1
C00055,2025-08-01,8,income_loss,income loss,1416.14,934.83,132.1,2060.41,604.45,16535.71,16606.06,0.3738,5,2932.72,-12.59,75.34,1
C00055,2025-09-01,9,income_loss,income loss,1447.39,1028.3,102.26,1436.84,604.45,16732.28,16606.06,0.4595,6,2589.76,2.21,78.11,1
C00055,2025-10-01,10,income_loss,income loss,1956.41,1288.28,312.07,816.93,604.45,16905.94,16606.06,0.4155,7,2248.81,35.17,81.8,1
C00055,2025-11-01,11,income_loss,income loss,1458.72,837.33,139.87,160.54,604.45,17001.91,16606.06,0.3662,8,1887.79,-25.44,66.99,1
C00055,2025-12-01,12,income_loss,income loss,1254.3,772.41,128.58,0.0,604.45,17193.23,16606.06,0.3073,8,1749.67,-14.01,71.83,1
C00056,2025-01-01,1,healthy,normal,2467.21,1369.4,148.96,5315.48,236.43,5932.2,4396.45,0.5373,0,4994.89,1.34,61.54,0
C00056,2025-02-01,2,healthy,normal,2440.92,1586.37,337.75,5595.85,236.43,5883.42,4396.45,0.5968,0,5149.1,-1.07,78.83,0
C00056,2025-03-01,3,healthy,normal,2424.41,1511.62,314.44,5804.88,236.43,5822.7,4396.45,0.5406,1,5264.06,-0.68,75.32,0
C00056,2025-04-01,4,healthy,normal,2544.04,1580.32,672.42,5859.74,236.43,5808.96,4396.45,0.5518,1,5294.24,4.93,88.55,0
C00056,2025-05-01,5,healthy,normal,2412.36,1823.69,206.5,6005.47,236.43,5769.9,4396.45,0.4513,1,5374.39,-5.18,84.16,0
C00056,2025-06-01,6,healthy,normal,2363.86,1657.34,315.91,6159.65,236.43,5739.61,4396.45,0.5673,1,5459.19,-2.01,83.48,1
C00056,2025-07-01,7,healthy,normal,2432.97,1844.86,73.45,6437.88,236.43,5695.44,4396.45,0.5428,1,5612.21,2.92,78.85,1
C00056,2025-08-01,8,healthy,normal,2364.34,1316.89,294.64,6954.26,236.43,5593.18,4396.45,0.55,1,5896.22,-2.82,68.16,0
C00056,2025-09-01,9,healthy,normal,2436.26,1874.13,503.05,6776.91,236.43,5705.09,4396.45,0.5076,1,5798.68,3.04,97.58,0
C00056,2025-10-01,10,healthy,normal,2372.1,1576.23,297.75,7038.6,236.43,5669.07,4396.45,0.4298,1,5942.61,-2.63,79.0,0
C00056,2025-11-01,11,healthy,normal,2430.33,1545.71,338.22,7348.57,236.43,5621.35,4396.45,0.4434,1,6113.09,2.45,77.52,0
C00056,2025-12-01,12,healthy,normal,2426.79,1390.43,461.03,7687.47,236.43,5570.41,4396.45,0.5087,1,6299.49,-0.15,76.29,0
C00057,2025-01-01,1,sudden_emergency,normal,2161.68,1215.63,264.07,4736.27,628.22,29834.94,6466.11,1.25,1,4868.31,-3.65,68.45,0
C00057,2025-02-01,2,sudden_emergency,normal,2097.47,1082.42,244.18,4878.91,628.22,29810.19,6466.11,1.25,1,4946.77,-2.97,63.25,1
C00057,2025-03-01,3,sudden_emergency,normal,2710.9,1496.42,406.22,5058.95,628.22,29765.0,6466.11,1.25,1,5045.79,29.25,70.18,1
C00057,2025-04-01,4,sudden_emergency,normal,2255.28,1139.17,350.22,5196.62,628.22,29726.68,6466.11,1.25,1,5121.51,-16.81,66.04,1
C00057,2025-05-01,5,sudden_emergency,one-month emergency,1037.54,720.38,227.08,4330.43,628.22,31948.62,6466.11,1.25,2,4645.1,-53.99,91.32,1
C00057,2025-06-01,6,sudden_emergency,recovery,2526.66,1413.16,256.2,4559.51,628.22,31901.82,6466.11,1.25,2,4771.1,143.52,66.07,1
C00057,2025-07-01,7,sudden_emergency,normal,2172.02,1072.81,311.85,4163.26,628.22,31871.69,6466.11,1.25,3,4553.16,-14.04,63.75,1
C00057,2025-08-01,8,sudden_emergency,normal,2242.35,1214.24,396.48,3910.47,628.22,31871.12,6466.11,1.25,4,4414.12,3.24,71.83,1
C00057,2025-09-01,9,sudden_emergency,normal,2039.4,1040.4,313.9,3967.35,628.22,31864.29,6466.11,1.25,4,4445.41,-9.05,66.41,1
C00057,2025-10-01,10,sudden_emergency,normal,2654.55,1486.77,358.62,4148.29,628.22,31813.75,6466.11,1.25,4,4544.93,30.16,69.52,1
C00057,2025-11-01,11,sudden_emergency,normal,2039.24,1026.72,360.71,4171.87,628.22,31807.27,6466.11,1.25,4,4557.89,-23.18,68.04,1
C00057,2025-12-01,12,sudden_emergency,normal,2077.41,1157.68,368.49,4094.88,628.22,31848.06,6466.11,1.25,4,4515.55,1.87,73.47,1
C00058,2025-01-01,1,healthy,normal,3143.14,1838.61,765.0,3981.98,71.26,2414.73,10937.86,0.0847,0,3771.26,0.44,82.83,0
C00058,2025-02-01,2,healthy,normal,3025.37,1717.23,849.86,4369.01,71.26,2360.77,10937.86,0.0914,0,3984.12,-3.75,84.85,0
C00058,2025-03-01,3,healthy,normal,3174.12,1937.94,745.46,4788.47,71.26,2268.27,10937.86,0.0915,0,4214.83,4.92,84.54,0
C00058,2025-04-01,4,healthy,normal,3145.99,1791.57,686.57,5385.06,71.26,2194.32,10937.86,0.0933,0,4542.95,-0.89,78.77,0
C00058,2025-05-01,5,healthy,normal,3087.77,1620.26,760.16,6021.16,71.26,2055.63,10937.86,0.0573,0,4892.81,-1.85,77.09,0
C00058,2025-06-01,6,healthy,normal,3072.38,1687.83,699.56,6634.89,71.26,1972.16,10937.86,0.0604,0,5230.36,-0.5,77.71,0
C00058,2025-07-01,7,healthy,normal,3068.13,1635.0,645.75,7351.0,71.26,1872.46,10937.86,0.0491,0,5624.22,-0.14,74.34,0
C00058,2025-08-01,8,healthy,normal,3176.49,1644.24,706.59,8105.41,71.26,1675.42,10937.86,0.0477,0,6039.14,3.53,74.01,0
C00058,2025-09-01,9,healthy,normal,3129.87,1696.36,671.24,8796.42,71.26,1519.98,10937.86,0.0628,0,6419.2,-1.47,75.65,0
